departement,num_circo,exprimes,nuls,blancs,votants,abstentions,inscrits,nom,nuance,voix,perc_ins,perc_exp,status
75,02,56418,153,337,56908,17671,74579,Mme Elise MAGNE,DVG,60,0.08,0.11,Battu
75,02,56418,153,337,56908,17671,74579,Mme Clara SACASA,EXG,0,0,0,Battu
75,03,52962,236,464,53662,19516,73178,Mme Léa BALAGE EL MARIKY,UG,24441,33.4,46.15,Qualif
75,03,52962,236,464,53662,19516,73178,M. Stanislas GUERINI,ENS,18001,24.6,33.99,Qualif
75,03,52962,236,464,53662,19516,73178,Mme Olga PODOLSKAIA,RN,4709,6.43,8.89,Battu
75,03,52962,236,464,53662,19516,73178,M. Paul HATTE,LR,4118,5.63,7.78,Battu
75,03,52962,236,464,53662,19516,73178,Mme Marie COURTOIS,REC,486,0.66,0.92,Battu
75,03,52962,236,464,53662,19516,73178,M. Côme CITROEN,ECO,433,0.59,0.82,Battu
75,03,52962,236,464,53662,19516,73178,M. Laurent BURTAIRE,EXG,232,0.32,0.44,Battu
75,03,52962,236,464,53662,19516,73178,M. Grégory FERNANDES,EXG,151,0.21,0.29,Battu
75,03,52962,236,464,53662,19516,73178,M. Quentin LAPORTE,DVC,116,0.16,0.22,Battu
75,03,52962,236,464,53662,19516,73178,Mme Warda BAÏLICHE,DVC,102,0.14,0.19,Battu
75,03,52962,236,464,53662,19516,73178,M. Laurent SEMAT,DVG,92,0.13,0.17,Battu
75,03,52962,236,464,53662,19516,73178,M. Thierry ALQUIER,DVD,81,0.11,0.15,Battu
75,03,52962,236,464,53662,19516,73178,Mme Irène GASARIAN,EXG,0,0,0,Battu
75,04,52905,153,313,53371,19833,73204,Mme Astrid PANOSYAN-BOUVET,ENS,19677,26.88,37.19,Qualif
75,04,52905,153,313,53371,19833,73204,M. Geoffroy BOULARD,DVD,14048,19.19,26.55,Qualif
75,04,52905,153,313,53371,19833,73204,Mme Théa FOUDRINIER,UG,9474,12.94,17.91,Qualif
75,04,52905,153,313,53371,19833,73204,M. Arnaud DASSIER,UXD,8227,11.24,15.55,Battu
75,04,52905,153,313,53371,19833,73204,M. Olivier COURTOIS,REC,1135,1.55,2.15,Battu
75,04,52905,153,313,53371,19833,73204,M. Pierre LEVENARD,EXG,105,0.14,0.2,Battu
75,04,52905,153,313,53371,19833,73204,M. Karim BRITEL,DIV,99,0.14,0.19,Battu
75,04,52905,153,313,53371,19833,73204,Mme Laetitia LAURON,DVG,84,0.11,0.16,Battu
75,04,52905,153,313,53371,19833,73204,M. Guillaume CARDON,DIV,56,0.08,0.11,Battu
75,04,52905,153,313,53371,19833,73204,M. Emile MAHIEU,EXG,0,0,0,Battu
75,05,59281,187,400,59868,19583,79451,M. Pouria AMIRSHAHI,UG,32152,40.47,54.24,Elu
75,05,59281,187,400,59868,19583,79451,Mme Rachel-Flore PARDO,ENS,17879,22.5,30.16,Battu
75,05,59281,187,400,59868,19583,79451,Mme Céline CHEN,RN,4186,5.27,7.06,Battu
75,05,59281,187,400,59868,19583,79451,Mme Valentine SERINO,LR,2459,3.09,4.15,Battu
75,05,59281,187,400,59868,19583,79451,Mme Thiaba BRUNI,ECO,674,0.85,1.14,Battu
75,05,59281,187,400,59868,19583,79451,Mme Yoneko KIKUCHI,REC,534,0.67,0.9,Battu
75,05,59281,187,400,59868,19583,79451,M. Théo FAUCON,DVC,511,0.64,0.86,Battu
75,05,59281,187,400,59868,19583,79451,M. Arnaud BOROWSKI,ECO,367,0.46,0.62,Battu
75,05,59281,187,400,59868,19583,79451,Mme Monique DABAT,EXG,271,0.34,0.46,Battu
75,05,59281,187,400,59868,19583,79451,M. Raymond Victor BASSIL,DVC,133,0.17,0.22,Battu
75,05,59281,187,400,59868,19583,79451,Mme Anne CHAMAYOU,DVG,114,0.14,0.19,Battu
75,05,59281,187,400,59868,19583,79451,M. Léonard GUIOT,EXG,1,0,0,Battu
75,06,58997,355,642,59994,21243,81237,Mme Sophia CHIKIROU,UG,34329,42.26,58.19,Elu
75,06,58997,355,642,59994,21243,81237,Mme Gwënaelle COULON,ENS,13230,16.29,22.42,Battu
75,06,58997,355,642,59994,21243,81237,Mme Élise Maryse LAPLACE,RN,4301,5.29,7.29,Battu
75,06,58997,355,642,59994,21243,81237,M. Jean-Christophe MARTIN,LR,2317,2.85,3.93,Battu
75,06,58997,355,642,59994,21243,81237,M. Louis GUNDERMANN,DVC,1577,1.94,2.67,Battu
75,06,58997,355,642,59994,21243,81237,M. Hippolyte VERDIER,ECO,1208,1.49,2.05,Battu
75,06,58997,355,642,59994,21243,81237,Mme Amélie JULLIEN,REC,626,0.77,1.06,Battu
75,06,58997,355,642,59994,21243,81237,Mme Veronique BRUNET,EXG,509,0.63,0.86,Battu
75,06,58997,355,642,59994,21243,81237,M. Alain Jean AMOUNI,DIV,450,0.55,0.76,Battu
75,06,58997,355,642,59994,21243,81237,M. Thierry SESSIN CARACCI,DVG,377,0.46,0.64,Battu
75,06,58997,355,642,59994,21243,81237,Mme Dima LECREST,DVG,73,0.09,0.12,Battu
75,06,58997,355,642,59994,21243,81237,Mme Laurence NICOLAS,EXG,0,0,0,Battu
75,06,58997,355,642,59994,21243,81237,M. Martial MUTTE,DVG,0,0,0,Battu
75,07,60894,182,424,61500,18864,80364,M. Emmanuel GREGOIRE,UG,30974,38.54,50.87,Elu
75,07,60894,182,424,61500,18864,80364,M. Clément BEAUNE,ENS,19958,24.83,32.77,Battu
75,07,60894,182,424,61500,18864,80364,Mme Céline TACHER,RN,4815,5.99,7.91,Battu
75,07,60894,182,424,61500,18864,80364,M. Aurélien VÉRON,LR,3010,3.75,4.94,Battu
75,07,60894,182,424,61500,18864,80364,M. Jason REYES,REC,655,0.82,1.08,Battu
75,07,60894,182,424,61500,18864,80364,M. Philippe MAZUEL,DVC,596,0.74,0.98,Battu
75,07,60894,182,424,61500,18864,80364,Mme Sophie LACAZE,ECO,532,0.66,0.87,Battu
75,07,60894,182,424,61500,18864,80364,Mme Aurélia PETIT,EXG,289,0.36,0.47,Battu
75,07,60894,182,424,61500,18864,80364,Mme Anne GRAU,DVC,65,0.08,0.11,Battu
75,07,60894,182,424,61500,18864,80364,Mme Stéphanie BLANC,EXG,0,0,0,Battu
75,08,60962,280,625,61867,23430,85297,Mme Eva SAS,UG,30923,36.25,50.73,Elu
75,08,60962,280,625,61867,23430,85297,M. David OUZILOU,ENS,17305,20.29,28.39,Battu
75,08,60962,280,625,61867,23430,85297,Mme Vanessa VICENTE,RN,7084,8.31,11.62,Battu
75,08,60962,280,625,61867,23430,85297,M. Florent BRUNETTI,LR,3210,3.76,5.27,Battu
75,08,60962,280,625,61867,23430,85297,M. Pierre-Louis GISCARD D'ESTAING,DVC,960,1.13,1.57,Battu
75,08,60962,280,625,61867,23430,85297,M. Jannick TRUNKENWALD,REC,688,0.81,1.13,Battu
75,08,60962,280,625,61867,23430,85297,Mme Anne BERNON,EXG,317,0.37,0.52,Battu
75,08,60962,280,625,61867,23430,85297,Mme Christine VIAL KAYSER,DVC,280,0.33,0.46,Battu
75,08,60962,280,625,61867,23430,85297,Mme Camille ADOUE,EXG,176,0.21,0.29,Battu
75,08,60962,280,625,61867,23430,85297,M. Manuel LUTZ,REG,19,0.02,0.03,Battu
75,08,60962,280,625,61867,23430,85297,M. N'Cho Xavier LAWSON-AGBAN,DVG,0,0,0,Battu
75,08,60962,280,625,61867,23430,85297,M. Gwenolé SELLES,EXG,0,0,0,Battu
75,09,49913,263,570,50746,20586,71332,Mme Sandrine ROUSSEAU,UG,26020,36.48,52.13,Elu
75,09,49913,263,570,50746,20586,71332,Mme Pegah MALEK-AHMADI,ENS,11550,16.19,23.14,Battu
75,09,49913,263,570,50746,20586,71332,Mme Marie-Josée BOULAIRE,RN,5733,8.04,11.49,Battu
75,09,49913,263,570,50746,20586,71332,M. Jean-Baptiste OLIVIER,DVD,2290,3.21,4.59,Battu
75,09,49913,263,570,50746,20586,71332,Mme Elisabeth STIBBE,DVD,1495,2.1,3,Battu
75,09,49913,263,570,50746,20586,71332,Mme Jade FARRAN,DVC,678,0.95,1.36,Battu
75,09,49913,263,570,50746,20586,71332,Mme Marion BOTTOU,REC,611,0.86,1.22,Battu
75,09,49913,263,570,50746,20586,71332,M. Julian ROZENBERG,ECO,565,0.79,1.13,Battu
75,09,49913,263,570,50746,20586,71332,Mme Florence Jacqueline Chantal BEDAGUE,EXG,396,0.56,0.79,Battu
75,09,49913,263,570,50746,20586,71332,Mme Sophie CHEN,DVD,269,0.38,0.54,Battu
75,09,49913,263,570,50746,20586,71332,Mme Blandine CHAUVEL,EXG,251,0.35,0.5,Battu
75,09,49913,263,570,50746,20586,71332,M. Marc ELY,EXD,55,0.08,0.11,Battu
75,10,49777,255,451,50483,19923,70406,M. Rodrigo ARENAS,UG,25216,35.82,50.66,Elu
75,10,49777,255,451,50483,19923,70406,M. Benjamin DJIANE,ENS,11918,16.93,23.94,Battu
75,10,49777,255,451,50483,19923,70406,Mme Agnès PAGEARD,RN,5670,8.05,11.39,Battu
75,10,49777,255,451,50483,19923,70406,M. Patrick VIRY,LR,2965,4.21,5.96,Battu
75,10,49777,255,451,50483,19923,70406,M. Yann WEHRLING,ECO,1324,1.88,2.66,Battu
75,10,49777,255,451,50483,19923,70406,Mme Alexia OSTYN,DVC,640,0.91,1.29,Battu
75,10,49777,255,451,50483,19923,70406,M. Roger BERTHOLON,REC,634,0.9,1.27,Battu
75,10,49777,255,451,50483,19923,70406,Mme Charlotte DE VILMORIN,DIV,623,0.88,1.25,Battu
75,10,49777,255,451,50483,19923,70406,M. Michel GOLDSTEIN,DVC,469,0.67,0.94,Battu
75,10,49777,255,451,50483,19923,70406,Mme Marianne NOEL,EXG,318,0.45,0.64,Battu
75,10,49777,255,451,50483,19923,70406,Mme Camille LEBRUN,EXG,0,0,0,Battu
75,11,55368,162,451,55981,16891,72872,Mme Céline HERVIEU,UG,24195,33.2,43.7,Qualif
75,11,55368,162,451,55981,16891,72872,Mme Maud GATEL,ENS,19295,26.48,34.85,Qualif
75,11,55368,162,451,55981,16891,72872,Mme Lindsay FISCHER,RN,5632,7.73,10.17,Battu
75,11,55368,162,451,55981,16891,72872,M. Jean-François ALEXANDRE,LR,3888,5.34,7.02,Battu
75,11,55368,162,451,55981,16891,72872,Mme Anne-Marie TARANNE,REC,749,1.03,1.35,Battu
75,11,55368,162,451,55981,16891,72872,Mme Julie LASNE,ECO,715,0.98,1.29,Battu
75,11,55368,162,451,55981,16891,72872,M. Julien VICK,DVC,387,0.53,0.7,Battu
75,11,55368,162,451,55981,16891,72872,Mme Marie CAMP,DVC,259,0.36,0.47,Battu
75,11,55368,162,451,55981,16891,72872,M. Laurent VINCIGUERRA,EXG,223,0.31,0.4,Battu
75,11,55368,162,451,55981,16891,72872,M. Iwan CLEMENTE,DIV,25,0.03,0.05,Battu
75,11,55368,162,451,55981,16891,72872,Mme Rose LAVIRE,EXG,0,0,0,Battu
75,12,56268,186,406,56860,18655,75515,Mme Olivia GREGOIRE,ENS,22145,29.33,39.36,Qualif
75,12,56268,186,406,56860,18655,75515,Mme Celine MALAISÉ,UG,16294,21.58,28.96,Qualif
75,12,56268,186,406,56860,18655,75515,M. David ATTIA,UXD,8111,10.74,14.41,Battu
75,12,56268,186,406,56860,18655,75515,M. Jérôme LORIAU,LR,7297,9.66,12.97,Battu
75,12,56268,186,406,56860,18655,75515,M. Philippe CUIGNACHE D'APREVAL,REC,947,1.25,1.68,Battu
75,12,56268,186,406,56860,18655,75515,Mme Alienor BILLAULT HARLE,ECO,850,1.13,1.51,Battu
75,12,56268,186,406,56860,18655,75515,M. Arnaud DE GONTAUT BIRON,DVC,449,0.59,0.8,Battu
75,12,56268,186,406,56860,18655,75515,Mme Muriel MONCHAL,EXG,156,0.21,0.28,Battu
75,12,56268,186,406,56860,18655,75515,M. Laszlo FERRÉOL,DVG,19,0.03,0.03,Battu
75,12,56268,186,406,56860,18655,75515,M. Joachim MILESCHI,EXG,0,0,0,Battu
75,13,55845,233,515,56593,21158,77751,M. David AMIEL,ENS,21698,27.91,38.85,Qualif
75,13,55845,233,515,56593,21158,77751,Mme Aminata NIAKATÉ,UG,20722,26.65,37.11,Qualif
75,13,55845,233,515,56593,21158,77751,Mme Sophie ROSTAN,RN,7818,10.06,14,Battu
75,13,55845,233,515,56593,21158,77751,M. Frédéric JACQUOT,DVD,3419,4.4,6.12,Battu
75,13,55845,233,515,56593,21158,77751,M. Victor CHRZANOWSKI,REC,824,1.06,1.48,Battu
75,13,55845,233,515,56593,21158,77751,Mme Ingrid ALLORANT,ECO,811,1.04,1.45,Battu
75,13,55845,233,515,56593,21158,77751,Mme Annie POUPON,REG,234,0.3,0.42,Battu
75,13,55845,233,515,56593,21158,77751,Mme Corinne ROETHLISBERGER,EXG,226,0.29,0.4,Battu
75,13,55845,233,515,56593,21158,77751,Mme Anne-Laure DELINOT,EXD,85,0.11,0.15,Battu
75,13,55845,233,515,56593,21158,77751,Mme Corinne PAINE,DSV,7,0.01,0.01,Battu
75,13,55845,233,515,56593,21158,77751,M. Francis SANDO,DSV,1,0,0,Battu
75,13,55845,233,515,56593,21158,77751,Mme Anne OUDIOU,EXG,0,0,0,Battu
75,14,55235,144,340,55719,20689,76408,M. Benjamin HADDAD,ENS,26351,34.49,47.71,Qualif
75,14,55235,144,340,55719,20689,76408,M. Patrick DRAY,LR,9775,12.79,17.7,Qualif
75,14,55235,144,340,55719,20689,76408,M. Louis PIQUET,UXD,9702,12.7,17.56,Qualif
75,14,55235,144,340,55719,20689,76408,M. Hugo ROTA,UG,7693,10.07,13.93,Battu
75,14,55235,144,340,55719,20689,76408,M. Thomas CULERRIER,REC,1177,1.54,2.13,Battu
75,14,55235,144,340,55719,20689,76408,M. Eric MOLINARI,DVC,414,0.54,0.75,Battu
75,14,55235,144,340,55719,20689,76408,Mme Marie BOURDY,EXG,123,0.16,0.22,Battu
75,14,55235,144,340,55719,20689,76408,M. Sacha Élie ZAOUATI,EXG,0,0,0,Battu
75,15,55178,312,605,56095,23503,79598,Mme Danielle SIMONNET,DVG,23103,29.02,41.87,Qualif
75,15,55178,312,605,56095,23503,79598,Mme Céline VERZELETTI,UG,12619,15.85,22.87,Qualif
75,15,55178,312,605,56095,23503,79598,M. Mohamad GASSAMA,ENS,8948,11.24,16.22,Battu
75,15,55178,312,605,56095,23503,79598,Mme Clotilde GUERY,RN,4969,6.24,9.01,Battu
75,15,55178,312,605,56095,23503,79598,M. François-Marie DIDIER,LR,1968,2.47,3.57,Battu
75,15,55178,312,605,56095,23503,79598,M. Philippe ARAGON,DVC,1634,2.05,2.96,Battu
75,15,55178,312,605,56095,23503,79598,M. Aliou POURCHET,DVC,943,1.18,1.71,Battu
75,15,55178,312,605,56095,23503,79598,M. Christian GUILLOT,REC,558,0.7,1.01,Battu
75,15,55178,312,605,56095,23503,79598,M. Arnaud CHARVILLAT,EXG,275,0.35,0.5,Battu
75,15,55178,312,605,56095,23503,79598,M. Pierre AUGROS,EXG,128,0.16,0.23,Battu
75,15,55178,312,605,56095,23503,79598,M. Laurent CHRÉTIEN MARQUET,DIV,32,0.04,0.06,Battu
75,15,55178,312,605,56095,23503,79598,Mme Audrey LEPAGE,DSV,1,0,0,Battu
75,16,51902,296,516,52714,23703,76417,Mme Sarah LEGRAIN,UG,32422,42.43,62.47,Elu
75,16,51902,296,516,52714,23703,76417,Mme Elsa PARIENTE,ENS,10154,13.29,19.56,Battu
75,16,51902,296,516,52714,23703,76417,Mme Christèle DE FROMONT DE BOUAILLE,RN,4829,6.32,9.3,Battu
75,16,51902,296,516,52714,23703,76417,Mme Marie TOUBIANA,LR,2291,3,4.41,Battu
75,16,51902,296,516,52714,23703,76417,M. Victor HUGUET,ECO,1003,1.31,1.93,Battu
75,16,51902,296,516,52714,23703,76417,Mme Cecile FISCHER,REC,506,0.66,0.97,Battu
75,16,51902,296,516,52714,23703,76417,M. Nordine EL-MARBATI,EXG,409,0.54,0.79,Battu
75,16,51902,296,516,52714,23703,76417,Mme Marie-Noëlle BLONDEL,DVC,287,0.38,0.55,Battu
75,16,51902,296,516,52714,23703,76417,Mme Hakima KHELFA,DIV,1,0,0,Battu
75,16,51902,296,516,52714,23703,76417,Mme Hortense VILLENAVE,EXG,0,0,0,Battu
75,17,40851,281,466,41598,21540,63138,Mme Danièle OBONO,UG,26238,41.56,64.23,Elu
75,17,40851,281,466,41598,21540,63138,Mme Kolia BÉNIÉ,ENS,7012,11.11,17.16,Battu
75,17,40851,281,466,41598,21540,63138,Mme Anne DE LA BRÉLIE,RN,3666,5.81,8.97,Battu
75,17,40851,281,466,41598,21540,63138,Mme Angélique MICHEL,LR,1619,2.56,3.96,Battu
75,17,40851,281,466,41598,21540,63138,M. Mathias SAINT-ELLIER,DVC,744,1.18,1.82,Battu
75,17,40851,281,466,41598,21540,63138,M. Michel BOUCHOU,ECO,578,0.92,1.41,Battu
75,17,40851,281,466,41598,21540,63138,Mme Brigitte RUMEAU,REC,414,0.66,1.01,Battu
75,17,40851,281,466,41598,21540,63138,M. Abdellah AKSAS,EXG,399,0.63,0.98,Battu
75,17,40851,281,466,41598,21540,63138,M. Victor FOURNIER,DVC,181,0.29,0.44,Battu
75,17,40851,281,466,41598,21540,63138,M. Clément ROUSSEAU,EXG,0,0,0,Battu
75,17,40851,281,466,41598,21540,63138,Mme Marie-Agnès VALLEE,DSV,0,0,0,Battu
75,18,52200,223,414,52837,17483,70320,M. Aymeric CARON,UG,26299,37.4,50.38,Elu
75,18,52200,223,414,52837,17483,70320,M. Pierre-Yves BOURNAZEL,ENS,16902,24.04,32.38,Battu
75,18,52200,223,414,52837,17483,70320,Mme Valérie TIREFORT,RN,3641,5.18,6.98,Battu
75,18,52200,223,414,52837,17483,70320,M. Rudolph GRANIER,LR,2184,3.11,4.18,Battu
75,18,52200,223,414,52837,17483,70320,Mme Catherine COUTARD,DVG,811,1.15,1.55,Battu
75,18,52200,223,414,52837,17483,70320,Mme Philippine LONG,DVC,804,1.14,1.54,Battu
75,18,52200,223,414,52837,17483,70320,M. Pierre BRAVOZ,DVG,742,1.06,1.42,Battu
75,18,52200,223,414,52837,17483,70320,Mme Marguerite PIERRE,REC,527,0.75,1.01,Battu
75,18,52200,223,414,52837,17483,70320,Mme Annie BOUBAULT,EXG,214,0.3,0.41,Battu
75,18,52200,223,414,52837,17483,70320,Mme Audrey LE BOEUF,REG,68,0.1,0.13,Battu
75,18,52200,223,414,52837,17483,70320,M. David THIELE,EXG,8,0.01,0.02,Battu
75,18,52200,223,414,52837,17483,70320,Mme Béatrice FAILLÈS,DVC,0,0,0,Battu
75,18,52200,223,414,52837,17483,70320,M. Stéphane MANIGOLD,DVC,0,0,0,Battu
75,18,52200,223,414,52837,17483,70320,Mme Yasmin BERROUBA,DVC,0,0,0,Battu
76,01,45095,208,585,45888,20713,66601,Mme Florence HEROUIN-LÉAUTEY,UG,20040,30.09,44.44,Qualif
76,01,45095,208,585,45888,20713,66601,M. Damien ADAM,ENS,12456,18.7,27.62,Qualif
76,01,45095,208,585,45888,20713,66601,M. Grégoire HOUDAN,RN,8567,12.86,19,Qualif
76,01,45095,208,585,45888,20713,66601,M. Patrick CHABERT,DVD,2606,3.91,5.78,Battu
76,01,45095,208,585,45888,20713,66601,M. Christian SAVEY,REC,465,0.7,1.03,Battu
76,01,45095,208,585,45888,20713,66601,Mme Valérie FOISSEY,EXG,454,0.68,1.01,Battu
76,01,45095,208,585,45888,20713,66601,Mme Marie-Hélène DUVERGER,EXG,271,0.41,0.6,Battu
76,01,45095,208,585,45888,20713,66601,M. Jody HORCHOLLE,DVC,122,0.18,0.27,Battu
76,01,45095,208,585,45888,20713,66601,M. Richard VACQUER,DVG,111,0.17,0.25,Battu
76,01,45095,208,585,45888,20713,66601,M. Mikhail STACHKOV,DIV,3,0,0.01,Battu
76,02,68499,386,1266,70151,25625,95776,Mme Vanessa LANCELOT,RN,23135,24.16,33.77,Qualif
76,02,68499,386,1266,70151,25625,95776,Mme Annie VIDAL,ENS,18996,19.83,27.73,Qualif
76,02,68499,386,1266,70151,25625,95776,M. Vincent DECORDE,UG,16753,17.49,24.46,Qualif
76,02,68499,386,1266,70151,25625,95776,M. Jonas HADDAD,LR,7429,7.76,10.85,Battu
76,02,68499,386,1266,70151,25625,95776,M. Jean-Claude GARAULT,EXG,877,0.92,1.28,Battu
76,02,68499,386,1266,70151,25625,95776,Mme Marie-Françoise ACCARD,DSV,666,0.7,0.97,Battu
76,02,68499,386,1266,70151,25625,95776,M. Frédéric MAZIER,REC,643,0.67,0.94,Battu
76,02,68499,386,1266,70151,25625,95776,M. Soren PETIOT,DVG,0,0,0,Battu
76,03,43173,299,781,44253,26370,70623,M. Edouard BÉNARD,UG,21000,29.74,48.64,Qualif
76,03,43173,299,781,44253,26370,70623,Mme Pauline DANIEL,RN,12194,17.27,28.24,Qualif
76,03,43173,299,781,44253,26370,70623,Mme Letycia OSSIBI,HOR,5951,8.43,13.78,Battu
76,03,43173,299,781,44253,26370,70623,M. Alexis COPPEIN,DVD,2757,3.9,6.39,Battu
76,03,43173,299,781,44253,26370,70623,M. Pascal LE MANACH,EXG,705,1,1.63,Battu
76,03,43173,299,781,44253,26370,70623,M. Anthony VANHESE,REC,566,0.8,1.31,Battu
76,04,53091,420,1146,54657,31630,86287,M. Guillaume PENNELLE,RN,20748,24.05,39.08,Qualif
76,04,53091,420,1146,54657,31630,86287,Mme Alma DUFOUR,UG,17335,20.09,32.65,Qualif
76,04,53091,420,1146,54657,31630,86287,M. Laurent BONNATERRE,HOR,13120,15.21,24.71,Qualif
76,04,53091,420,1146,54657,31630,86287,M. Frédéric PODGUSZER,EXG,1152,1.34,2.17,Battu
76,04,53091,420,1146,54657,31630,86287,Mme Ingrid LOSFELD,REC,736,0.85,1.39,Battu
76,05,63789,367,1156,65312,29562,94874,M. Jean-Cyril MONTIER,RN,26406,27.83,41.4,Qualif
76,05,63789,367,1156,65312,29562,94874,M. Gérard LESEUL,UG,21281,22.43,33.36,Qualif
76,05,63789,367,1156,65312,29562,94874,M. Jean DELALANDRE,HOR,14259,15.03,22.35,Qualif
76,05,63789,367,1156,65312,29562,94874,M. Simon SULKOWSKI,EXG,963,1.02,1.51,Battu
76,05,63789,367,1156,65312,29562,94874,M. Jean-Marc BLED,REC,880,0.93,1.38,Battu
76,06,71784,500,1436,73720,35541,109261,M. Patrice MARTIN,RN,32235,29.5,44.91,Qualif
76,06,71784,500,1436,73720,35541,109261,M. Sébastien JUMEL,UG,24763,22.66,34.5,Qualif
76,06,71784,500,1436,73720,35541,109261,M. Stéphane ACCARD,LR,12916,11.82,17.99,Battu
76,06,71784,500,1436,73720,35541,109261,M. Olivier CLELAND,REC,1009,0.92,1.41,Battu
76,06,71784,500,1436,73720,35541,109261,M. Éric MOISAN,EXG,861,0.79,1.2,Battu
76,07,56651,119,1419,58189,27344,85533,Mme Agnès FIRMIN LE BODO,HOR,19734,23.07,34.83,Qualif
76,07,56651,119,1419,58189,27344,85533,Mme Anaïs THOMAS,RN,16221,18.96,28.63,Qualif
76,07,56651,119,1419,58189,27344,85533,Mme Florence MARTIN PÉRÉON,UG,16211,18.95,28.62,Qualif
76,07,56651,119,1419,58189,27344,85533,M. Jacques FORESTIER,LR,1489,1.74,2.63,Battu
76,07,56651,119,1419,58189,27344,85533,Mme Catherine OMONT,DVG,1292,1.51,2.28,Battu
76,07,56651,119,1419,58189,27344,85533,M. Jean-Paul MACÉ,EXG,610,0.71,1.08,Battu
76,07,56651,119,1419,58189,27344,85533,Mme Isabelle DUCOEURJOLY,REC,553,0.65,0.98,Battu
76,07,56651,119,1419,58189,27344,85533,Mme Véronique DE LA BROSSE,DSV,541,0.63,0.95,Battu
76,08,37849,41,955,38845,25631,64476,M. Jean-Paul LECOQ,UG,16205,25.13,42.81,Qualif
76,08,37849,41,955,38845,25631,64476,Mme Isabelle LE COZ,RN,11855,18.39,31.32,Qualif
76,08,37849,41,955,38845,25631,64476,M. Régis DEBONS,HOR,8040,12.47,21.24,Battu
76,08,37849,41,955,38845,25631,64476,M. Benoit NAOUS,LR,1245,1.93,3.29,Battu
76,08,37849,41,955,38845,25631,64476,Mme Magali CAUCHOIS,EXG,504,0.78,1.33,Battu
76,09,63998,408,1553,65959,29474,95433,M. Douglas POTIER,RN,28528,29.89,44.58,Qualif
76,09,63998,408,1553,65959,29474,95433,Mme Marie-Agnès POUSSIER-WINSBACK,HOR,20528,21.51,32.08,Qualif
76,09,63998,408,1553,65959,29474,95433,Mme Christiane ROUXEL,UG,11845,12.41,18.51,Battu
76,09,63998,408,1553,65959,29474,95433,M. René PINATO,EXG,1122,1.18,1.75,Battu
76,09,63998,408,1553,65959,29474,95433,M. Patrick BUCOURT,DSV,967,1.01,1.51,Battu
76,09,63998,408,1553,65959,29474,95433,M. Christophe ROS,REC,615,0.64,0.96,Battu
76,09,63998,408,1553,65959,29474,95433,Mme Aude DE CASTET,DVC,392,0.41,0.61,Battu
76,09,63998,408,1553,65959,29474,95433,Mme Solène MOREL,DVG,1,0,0,Battu
76,10,76018,607,1694,78319,32566,110885,M. Robert LE BOURGEOIS,RN,34431,31.05,45.29,Qualif
76,10,76018,607,1694,78319,32566,110885,M. Xavier BATUT,HOR,19420,17.51,25.55,Qualif
76,10,76018,607,1694,78319,32566,110885,M. Handy BARRÉ,UG,13254,11.95,17.44,Battu
76,10,76018,607,1694,78319,32566,110885,M. Jean Nicolas ROUSSEAU,DVD,6089,5.49,8.01,Battu
76,10,76018,607,1694,78319,32566,110885,M. Alain RIVIÈRE,EXG,1033,0.93,1.36,Battu
76,10,76018,607,1694,78319,32566,110885,M. Nicolas DUMAS,REC,901,0.81,1.19,Battu
76,10,76018,607,1694,78319,32566,110885,M. Rémy LECUYER,DSV,890,0.8,1.17,Battu
77,01,44130,400,1048,45578,25761,71339,M. Arnaud SAINT-MARTIN,UG,14701,20.61,33.31,Qualif
77,01,44130,400,1048,45578,25761,71339,M. Théo MICHEL,UXD,14542,20.38,32.95,Qualif
77,01,44130,400,1048,45578,25761,71339,Mme Aude LUQUET,ENS,12816,17.96,29.04,Qualif
77,01,44130,400,1048,45578,25761,71339,Mme Brigitte LAPEYRONIE,REC,794,1.11,1.8,Battu
77,01,44130,400,1048,45578,25761,71339,M. Jean-Louis GUERRIER,EXG,742,1.04,1.68,Battu
77,01,44130,400,1048,45578,25761,71339,M. Henri Komivi DJOLEGBEHOU,DVD,298,0.42,0.68,Battu
77,01,44130,400,1048,45578,25761,71339,M. Hicham AICHI,DVG,234,0.33,0.53,Battu
77,01,44130,400,1048,45578,25761,71339,Mme Victoria MEIMOUNI,DSV,3,0,0.01,Battu
77,02,53872,358,926,55156,25288,80444,Mme Ivanka DIMITROVA,RN,18887,23.48,35.06,Qualif
77,02,53872,358,926,55156,25288,80444,M. Frédéric VALLETOUX,ENS,18171,22.59,33.73,Qualif
77,02,53872,358,926,55156,25288,80444,Mme Nour BENAÏSSA WATBOT,UG,12765,15.87,23.7,Qualif
77,02,53872,358,926,55156,25288,80444,M. Loïc ROUSSELLE,ECO,2102,2.61,3.9,Battu
77,02,53872,358,926,55156,25288,80444,M. Guillaume CAZAURAN,REC,991,1.23,1.84,Battu
77,02,53872,358,926,55156,25288,80444,Mme Élodie BROCH,EXG,419,0.52,0.78,Battu
77,02,53872,358,926,55156,25288,80444,Mme Stephanie FAURY,EXG,377,0.47,0.7,Battu
77,02,53872,358,926,55156,25288,80444,M. Valérian LAPKOFF,DIV,152,0.19,0.28,Battu
77,02,53872,358,926,55156,25288,80444,Mme Sophie BALASTRE,DSV,8,0.01,0.01,Battu
77,03,50230,279,983,51492,26422,77914,M. Davy BRUN,RN,19153,24.58,38.13,Qualif
